strategy,symbol,sessions,trades,trades_per_session,win_rate,expectancy_pct,expectancy_bps,gross_bps,cost_bps,payoff_ratio,profit_factor,t_stat,p_value,kelly,suggested_size,stdev_pct,trades_needed,avg_bars_held,bonferroni_t_bar,clears_bar
Volatility breakout,QQQ,383,586,1.5300261096605745,0.36177474402730375,-0.01644199138478589,-1.644199138478589,0.47580086152141166,2.12,1.5062477617234715,0.8538088916721281,-0.9723404627251289,0.33088120038172697,0.0,0.0,0.4093406412519309,,12.552901023890785,3.3840362518645586,False
Volatility breakout,IWM,383,569,1.485639686684073,0.36203866432337434,0.0028463249014158585,0.28463249014158587,2.3846324901415867,2.1,1.80459332219696,1.0240942820181094,0.14560725674001332,0.8842314389955948,0.008517830665431658,0.0021294576663579146,0.46629159331035014,210409.0,12.362038664323375,3.3840362518645586,False
Volatility breakout,AAPL,383,509,1.328981723237598,0.35363457760314343,-0.026327330739607645,-2.6327330739607646,1.3672669260392356,4.0,1.5239840081414755,0.833790642752175,-1.2826294311903768,0.19962193400650108,0.0,0.0,0.46308905801625433,,11.699410609037328,3.3840362518645586,False
Volatility breakout,NVDA,209,277,1.325358851674641,0.33935018050541516,-0.0007546371054904187,-0.07546371054904187,3.924536289450958,4.0,1.9399830506187439,0.9964940260008849,-0.012243276007333045,0.9902315231462542,0.0,0.0,1.0258418205903912,,12.328519855595667,3.3840362518645586,False
Volatility breakout,ALL,1741,2519,1.446869615163699,0.3588725684795554,-0.008641345224744123,-0.8641345224744122,1.7163497966998638,,1.6655234825055423,0.9322806366470652,-0.8302786019313348,0.4063812834116671,0.0,0.0,0.5223620217281443,,12.450575625248113,3.3840362518645586,False
Z-score mean reversion,SPY,383,350,0.9138381201044387,0.6314285714285715,-0.014103699918130935,-1.4103699918130934,0.17963000818690703,1.59,0.49011085039236346,0.8396472708272273,-1.006384855411899,0.3142304758862171,0.0,0.0,0.262182070287212,,8.751428571428571,3.3840362518645586,False
Z-score mean reversion,QQQ,383,355,0.9268929503916449,0.6169014084507042,-0.010273651530461253,-1.0273651530461252,1.092634846953875,2.12,0.5588608654794667,0.8999303642647294,-0.6328957447636664,0.5268017267805707,0.0,0.0,0.3058488357920139,,8.377464788732395,3.3840362518645586,False
Z-score mean reversion,IWM,383,327,0.8537859007832899,0.5474006116207951,-0.0470019690890305,-4.700196908903051,-2.6001969089030497,2.1,0.5296853410379919,0.6406329462554092,-2.6095003309873364,0.009067455834164129,0.0,0.0,0.3257111100019691,,9.363914373088685,3.3840362518645586,False
Z-score mean reversion,AAPL,383,354,0.9242819843342036,0.5903954802259888,-0.018962294059373733,-1.8962294059373732,2.1037705940626266,4.0,0.5873393258146667,0.8465787523811402,-0.974507080844049,0.32980482507533093,0.0,0.0,0.3661065585833945,,8.559322033898304,3.3840362518645586,False
Z-score mean reversion,NVDA,209,187,0.8947368421052632,0.6042780748663101,-0.00915852364206353,-0.9158523642063531,3.0841476357936477,4.0,0.6243317314732185,0.9533714277901849,-0.22014256116950906,0.825760128734494,0.0,0.0,0.5689082861446721,,8.636363636363637,3.3840362518645586,False
Z-score mean reversion,ALL,1741,1573,0.903503733486502,0.5982199618563255,-0.02058384054345628,-2.0583840543456278,0.5861168992462349,,0.557461642892484,0.8300180474079549,-2.2915829198363054,0.021929722009009778,0.0,0.0,0.3562502629570062,,8.73744437380801,3.3840362518645586,False
