symbol,signal_ts,entry_ts,exit_ts,direction,entry_px,exit_px,stop_px,target_px,risk_per_share,r,ret_pct,bars_held,reason
QQQ,2026-05-27 10:30:00,2026-05-27 10:35:00,2026-05-27 15:55:00,-1,727.3,729.49,730.83,720.2399999999998,3.5300000000000864,-0.6203966005665725,-0.3011137082359487,64,flatten
IWM,2026-05-27 10:35:00,2026-05-27 10:40:00,2026-05-27 15:55:00,1,290.76,290.36,289.31,293.65999999999997,1.4499999999999886,-0.27586206896550375,-0.13757050488374511,63,flatten
MSFT,2026-05-27 10:30:00,2026-05-27 10:50:00,2026-05-27 15:55:00,1,414.315,412.69,410.85,421.24499999999995,3.464999999999975,-0.4689754689754724,-0.3922136538623994,61,flatten
AAPL,2026-05-27 10:40:00,2026-05-27 10:50:00,2026-05-27 11:45:00,1,312.395,310.81,310.81,315.56499999999994,1.5849999999999795,-1.0,-0.5073704764800907,11,stop
GOOGL,2026-05-27 10:45:00,2026-05-27 11:00:00,2026-05-27 12:35:00,-1,391.71265,392.85,392.85,389.43794999999994,1.1373500000000263,-1.0,-0.29035314534775075,19,stop
META,2026-05-27 10:45:00,2026-05-27 11:10:00,2026-05-27 14:00:00,-1,613.99155,616.8,616.8,608.37465,2.8084499999999935,-1.0,-0.4574085750854378,34,stop
SPY,2026-05-27 11:20:00,2026-05-27 11:30:00,2026-05-27 14:45:00,-1,749.645,751.02,751.02,746.895,1.375,-1.0,-0.18342015220537722,39,stop
NVDA,2026-05-27 11:30:00,2026-05-27 11:35:00,2026-05-27 12:40:00,1,209.595,211.225,208.78,211.225,0.8149999999999977,2.0,0.7776903074977912,13,target
AMZN,2026-05-27 11:05:00,2026-05-27 11:40:00,2026-05-27 11:40:00,1,270.4,270.79999999999995,270.2,270.79999999999995,0.19999999999998863,2.0,0.14792899408283183,0,target
SPY,2026-05-28 10:35:00,2026-05-28 10:40:00,2026-05-28 11:25:00,-1,752.2745,754.07,754.07,748.6834999999999,1.795500000000061,-1.0,-0.23867617472080482,9,stop
AAPL,2026-05-28 10:35:00,2026-05-28 10:40:00,2026-05-28 15:55:00,-1,311.55,312.51,312.8,309.05,1.25,-0.7679999999999836,-0.30813673567644984,63,flatten
NVDA,2026-05-28 10:35:00,2026-05-28 10:50:00,2026-05-28 13:50:00,-1,212.21,214.29,214.29,208.05000000000004,2.079999999999984,-1.0,-0.9801611611139833,36,stop
IWM,2026-05-28 10:50:00,2026-05-28 10:55:00,2026-05-28 11:20:00,1,290.13,291.65,289.37,291.65,0.7599999999999909,2.0,0.5239030779305767,5,target
GOOGL,2026-05-28 11:05:00,2026-05-28 11:10:00,2026-05-28 12:50:00,1,389.925,388.58,388.58,392.61500000000007,1.3450000000000273,-1.0,-0.3449381291274033,20,stop
AMZN,2026-05-28 10:45:00,2026-05-28 11:15:00,2026-05-28 14:50:00,1,269.475,273.5450000000001,267.44,273.5450000000001,2.035000000000025,2.0,1.5103441877725392,43,target
META,2026-05-28 11:35:00,2026-05-28 12:15:00,2026-05-28 15:55:00,-1,633.025,635.17,640.04,618.995,7.014999999999986,-0.3057733428367763,-0.33884917657280234,44,flatten
NVDA,2026-05-29 10:40:00,2026-05-29 10:45:00,2026-05-29 12:40:00,-1,215.4996,217.35,217.35,211.79879999999997,1.8504000000000076,-1.0,-0.8586558861362191,23,stop
QQQ,2026-05-29 10:40:00,2026-05-29 10:50:00,2026-05-29 15:55:00,-1,737.8050000000001,738.25,741.63,730.1550000000002,3.824999999999932,-0.11633986928103118,-0.060314039617505484,61,flatten
GOOGL,2026-05-29 10:40:00,2026-05-29 10:50:00,2026-05-29 10:50:00,-1,382.57,382.82,382.82,382.07,0.25,-1.0,-0.06534751810126252,0,stop
SPY,2026-05-29 10:40:00,2026-05-29 10:50:00,2026-05-29 15:55:00,-1,756.08,756.4,758.08,752.08,2.0,-0.15999999999996817,-0.042323563644050405,61,flatten
AMD,2026-05-29 10:40:00,2026-05-29 10:50:00,2026-05-29 15:55:00,-1,511.875,516.37,522.0,491.625,10.125,-0.4439506172839511,-0.878144078144079,61,flatten
AMZN,2026-05-29 10:35:00,2026-05-29 10:55:00,2026-05-29 10:55:00,-1,271.51495,271.16485,271.69,271.16485,0.17504999999999882,2.0,0.12894317605715547,0,target
MSFT,2026-06-01 10:35:00,2026-06-01 10:40:00,2026-06-01 15:55:00,-1,460.59000000000003,460.49,466.32,449.1300000000001,5.729999999999961,0.01745200698080688,0.021711283353963988,63,flatten
AMZN,2026-06-01 10:35:00,2026-06-01 10:45:00,2026-06-01 12:15:00,-1,264.135,261.505,265.45,261.505,1.3149999999999977,2.0,0.9957029549283493,18,target
GOOGL,2026-06-01 10:50:00,2026-06-01 10:55:00,2026-06-01 15:55:00,1,376.3,376.41,374.54,379.82,1.759999999999991,0.06250000000000808,0.029231995748076972,60,flatten
META,2026-06-01 10:50:00,2026-06-01 11:00:00,2026-06-01 13:15:00,1,612.88995,609.03,609.03,620.60985,3.859950000000026,-1.0,-0.629794957479728,27,stop
AMD,2026-06-01 11:15:00,2026-06-01 11:25:00,2026-06-01 11:25:00,1,512.105,513.8950000000001,511.21,513.8950000000001,0.8950000000000387,2.0,0.3495376924654275,0,target
SPY,2026-06-01 11:35:00,2026-06-01 11:55:00,2026-06-01 13:40:00,1,756.655,759.405,755.28,759.405,1.375,2.0,0.36344172707508704,21,target
QQQ,2026-06-01 11:20:00,2026-06-01 12:15:00,2026-06-01 15:55:00,1,740.005,742.69,735.99,748.035,4.014999999999986,0.6687422166874392,0.3628353862473982,44,flatten
MSFT,2026-06-02 10:30:00,2026-06-02 10:35:00,2026-06-02 15:55:00,-1,445.095,441.29,447.91,439.46500000000003,2.8149999999999977,1.35168738898757,0.8548736786528734,64,flatten
AAPL,2026-06-02 10:45:00,2026-06-02 10:50:00,2026-06-02 10:50:00,-1,309.9875,310.47,310.47,309.0225,0.4825000000000159,-1.0,-0.15565143755797117,0,stop
QQQ,2026-06-02 11:15:00,2026-06-02 11:25:00,2026-06-02 15:55:00,1,744.9449999999999,746.1,741.99,750.8549999999998,2.9549999999999272,0.3908629441624754,0.15504500332240453,54,flatten
IWM,2026-06-03 10:30:00,2026-06-03 10:40:00,2026-06-03 12:40:00,1,288.95995,286.9,286.9,293.07985,2.059950000000015,-1.0,-0.71288425956608,24,stop
GOOGL,2026-06-03 10:35:00,2026-06-03 10:45:00,2026-06-03 10:55:00,1,362.395,360.91,360.91,365.3649999999999,1.4849999999999568,-1.0,-0.40977386553345296,2,stop
SPY,2026-06-03 10:50:00,2026-06-03 11:00:00,2026-06-03 11:35:00,-1,756.435,755.2849999999999,757.01,755.2849999999999,0.5750000000000455,2.0,0.15202892515551117,7,target
AMD,2026-06-03 10:50:00,2026-06-03 11:00:00,2026-06-03 13:50:00,-1,533.745,539.7399,539.7399,521.7552,5.99490000000003,-1.0,-1.1231767979091194,34,stop
QQQ,2026-06-03 11:40:00,2026-06-03 11:50:00,2026-06-03 15:55:00,-1,744.29,744.24,746.37,740.1299999999999,2.080000000000041,0.024038461538439203,0.006717811605685221,49,flatten
META,2026-06-03 12:00:00,2026-06-03 12:05:00,2026-06-03 12:55:00,-1,613.97,619.0,619.0,603.9100000000001,5.029999999999973,-1.0,-0.8192582699480385,10,stop
AMD,2026-06-04 10:30:00,2026-06-04 10:40:00,2026-06-04 15:55:00,1,513.565,523.19,499.8701,540.9548000000002,13.694900000000075,0.7028163768994259,1.8741541966450206,63,flatten
MSFT,2026-06-04 10:55:00,2026-06-04 11:00:00,2026-06-04 15:55:00,-1,430.168,428.14,434.16,422.18399999999997,3.9920000000000186,0.5080160320641309,0.4714437150136737,59,flatten
AAPL,2026-06-04 11:00:00,2026-06-04 11:20:00,2026-06-04 11:30:00,1,310.3725,309.9001,309.9001,311.3173,0.47239999999999327,-1.0,-0.1522042062360529,2,stop
GOOGL,2026-06-04 11:25:00,2026-06-04 11:30:00,2026-06-04 15:55:00,1,369.53499999999997,372.35,367.1,374.40499999999986,2.4349999999999454,1.156057494866578,0.7617681681031715,53,flatten
IWM,2026-06-04 11:00:00,2026-06-04 11:40:00,2026-06-04 14:05:00,1,290.73,292.07000000000005,290.06,292.07000000000005,0.6700000000000159,2.0,0.4609087469473504,29,target
META,2026-06-04 11:35:00,2026-06-04 11:45:00,2026-06-04 12:00:00,-1,637.8795,640.5,640.5,632.6385,2.6204999999999927,-1.0,-0.4108142682120985,3,stop
AMZN,2026-06-04 11:10:00,2026-06-04 11:45:00,2026-06-04 15:35:00,1,254.03500000000003,253.15,253.15,255.80500000000006,0.8850000000000193,-1.0,-0.34837719211920376,46,stop
IWM,2026-06-05 10:35:00,2026-06-05 10:40:00,2026-06-05 11:35:00,1,287.1225,285.63,285.63,290.1075,1.4925000000000068,-1.0,-0.5198129718151684,11,stop
SPY,2026-06-05 10:35:00,2026-06-05 10:40:00,2026-06-05 11:15:00,1,749.925,748.225,748.225,753.3249999999998,1.6999999999999318,-1.0,-0.2266893356002176,7,stop
AMD,2026-06-05 10:35:00,2026-06-05 10:40:00,2026-06-05 11:35:00,1,492.33500000000004,484.26,484.26,508.4850000000001,8.075000000000045,-1.0,-1.640143398295885,11,stop
QQQ,2026-06-05 10:35:00,2026-06-05 10:40:00,2026-06-05 11:10:00,1,726.2149999999999,723.34,723.34,731.9649999999997,2.8749999999998863,-1.0,-0.3958882700026696,6,stop
AMZN,2026-06-05 10:40:00,2026-06-05 10:45:00,2026-06-05 14:15:00,-1,253.4,251.4802,254.3599,251.4802,0.9599000000000046,2.0,0.7576164167324425,42,target
GOOGL,2026-06-05 10:40:00,2026-06-05 10:55:00,2026-06-05 15:55:00,-1,369.355,368.79,372.08,363.9050000000001,2.724999999999966,0.20733944954128616,0.15296936551556028,60,flatten
AAPL,2026-06-05 10:55:00,2026-06-05 11:05:00,2026-06-05 13:00:00,-1,313.34000000000003,310.5200000000001,314.75,310.5200000000001,1.4099999999999682,2.0,0.8999808514712249,23,target
MSFT,2026-06-05 13:40:00,2026-06-05 14:05:00,2026-06-05 14:15:00,1,420.34749999999997,419.25,419.25,422.5424999999999,1.0974999999999682,-1.0,-0.26109350002080856,2,stop
NVDA,2026-06-08 10:35:00,2026-06-08 10:40:00,2026-06-08 15:55:00,1,207.995,208.64,206.0,211.985,1.9950000000000045,0.3233082706766819,0.3101036082598052,63,flatten
SPY,2026-06-08 11:00:00,2026-06-08 11:15:00,2026-06-08 13:00:00,1,744.4825000000001,740.6,740.6,752.2475000000002,3.88250000000005,-1.0,-0.5215031918144549,21,stop
AMZN,2026-06-08 11:00:00,2026-06-08 11:20:00,2026-06-08 11:30:00,1,246.77999999999997,246.1201,246.1201,248.0997999999999,0.6598999999999648,-1.0,-0.2674041656536044,2,stop
GOOGL,2026-06-08 10:50:00,2026-06-08 11:50:00,2026-06-08 13:25:00,1,361.995,364.92320000000007,360.5309,364.92320000000007,1.4641000000000304,2.0,0.8089062003619002,19,target
NVDA,2026-06-09 10:50:00,2026-06-09 10:55:00,2026-06-09 10:55:00,-1,205.97,206.15,206.15,205.60999999999999,0.18000000000000682,-1.0,-0.08739136767490742,0,stop
META,2026-06-09 10:45:00,2026-06-09 11:10:00,2026-06-09 11:25:00,-1,594.9300000000001,590.1900000000003,597.3,590.1900000000003,2.369999999999891,2.0,0.7967323886843464,3,target
AAPL,2026-06-10 10:30:00,2026-06-10 10:35:00,2026-06-10 11:40:00,-1,290.245,291.19,291.19,288.355,0.9449999999999932,-1.0,-0.3255870040827553,13,stop
AMZN,2026-06-10 10:30:00,2026-06-10 10:40:00,2026-06-10 11:15:00,-1,241.325,239.075,242.45,239.075,1.125,2.0,0.9323526364860666,7,target
SPY,2026-06-10 11:15:00,2026-06-10 11:20:00,2026-06-10 11:20:00,-1,731.22,731.72,731.72,730.22,0.5,-1.0,-0.06837887366319302,0,stop
MSFT,2026-06-10 11:15:00,2026-06-10 11:20:00,2026-06-10 11:45:00,-1,402.15999999999997,403.46,403.46,399.55999999999995,1.3000000000000114,-1.0,-0.3232544260990679,5,stop
MSFT,2026-06-11 10:40:00,2026-06-11 10:45:00,2026-06-11 10:50:00,1,390.27,388.26,388.26,394.28999999999996,2.009999999999991,-1.0,-0.5150280574986524,1,stop
AMD,2026-06-11 10:45:00,2026-06-11 10:50:00,2026-06-11 14:45:00,-1,471.67,480.09,480.09,454.8300000000001,8.419999999999959,-1.0,-1.7851463947251167,47,stop
IWM,2026-06-11 10:55:00,2026-06-11 11:05:00,2026-06-11 13:25:00,-1,285.705,286.8,286.8,283.51499999999993,1.0950000000000273,-1.0,-0.38326245602983056,28,stop
META,2026-06-11 10:50:00,2026-06-11 11:05:00,2026-06-11 12:10:00,-1,560.4000000000001,563.93,563.93,553.3400000000004,3.529999999999859,-1.0,-0.6299072091363059,13,stop
QQQ,2026-06-11 10:50:00,2026-06-11 11:15:00,2026-06-11 12:10:00,-1,700.8050499999999,703.84,703.84,694.7351499999997,3.0349500000000944,-1.0,-0.43306622861808636,11,stop
SPY,2026-06-11 10:50:00,2026-06-11 11:15:00,2026-06-11 12:10:00,-1,728.39,730.07,730.07,725.0299999999999,1.6800000000000637,-1.0,-0.23064567058856708,11,stop
NVDA,2026-06-11 10:50:00,2026-06-11 11:15:00,2026-06-11 13:30:00,-1,201.82515,203.0,203.0,199.47545000000002,1.1748499999999922,-1.0,-0.5821127842590441,27,stop
AMZN,2026-06-11 10:50:00,2026-06-11 11:15:00,2026-06-11 13:30:00,-1,236.89749999999998,238.78,238.78,233.13249999999994,1.8825000000000216,-1.0,-0.7946474741185625,27,stop
GOOGL,2026-06-11 12:00:00,2026-06-11 13:00:00,2026-06-11 13:25:00,1,347.435,349.38500000000005,346.46,349.38500000000005,0.9750000000000227,2.0,0.5612560622850449,5,target
META,2026-06-12 10:35:00,2026-06-12 10:40:00,2026-06-12 15:55:00,1,566.345,566.8,560.9,577.2350000000001,5.44500000000005,0.08356290174470579,0.08033972225409021,63,flatten
GOOGL,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 10:50:00,-1,361.5462,362.23,362.23,360.17859999999996,0.6838000000000193,-1.0,-0.18913212198054336,0,stop
AMZN,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 11:00:00,-1,235.74625,237.4799,237.4799,232.27895000000004,1.733649999999983,-1.0,-0.7353881556970612,2,stop
SPY,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 10:50:00,-1,739.2115,741.15,741.15,735.3345,1.9384999999999764,-1.0,-0.26223888562339415,0,stop
NVDA,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 11:15:00,-1,205.1,206.68,206.68,201.93999999999997,1.5800000000000125,-1.0,-0.7703559239395478,5,stop
AMD,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 13:15:00,-1,512.65005,517.8,517.8,502.35015,5.14994999999999,-1.0,-1.0045741729665276,29,stop
QQQ,2026-06-12 10:45:00,2026-06-12 10:50:00,2026-06-12 10:55:00,-1,717.345,720.815,720.815,710.405,3.4700000000000273,-1.0,-0.48372819215301244,1,stop
AAPL,2026-06-12 10:45:00,2026-06-12 10:55:00,2026-06-12 15:55:00,-1,291.39,291.07,293.21,287.75,1.8199999999999932,0.17582417582417273,0.1098184563643204,60,flatten
IWM,2026-06-12 10:55:00,2026-06-12 11:40:00,2026-06-12 11:45:00,1,294.015,293.71,293.71,294.625,0.3050000000000068,-1.0,-0.10373620393517571,1,stop
NVDA,2026-06-15 10:35:00,2026-06-15 10:40:00,2026-06-15 11:35:00,1,209.44,211.64,208.34,211.64,1.0999999999999943,2.0,1.0504201680672214,11,target
GOOGL,2026-06-15 11:00:00,2026-06-15 11:10:00,2026-06-15 15:55:00,1,370.2,369.31,367.27,376.06,2.930000000000007,-0.30375426621159873,-0.24041058887087693,57,flatten
AMD,2026-06-15 11:05:00,2026-06-15 11:15:00,2026-06-15 15:00:00,1,550.50365,545.6,545.6,560.3109499999999,4.9036499999999705,-1.0,-0.8907570367607862,45,stop
MSFT,2026-06-15 11:10:00,2026-06-15 11:20:00,2026-06-15 11:50:00,1,398.29499999999996,400.3849999999999,397.25,400.3849999999999,1.044999999999959,2.0,0.5247366901417087,6,target
AAPL,2026-06-15 11:45:00,2026-06-15 12:10:00,2026-06-15 13:50:00,1,296.905,296.21,296.21,298.29499999999996,0.6949999999999932,-1.0,-0.23408160859533966,20,stop
AMZN,2026-06-15 11:45:00,2026-06-15 12:10:00,2026-06-15 12:15:00,1,246.06195,245.62,245.62,246.94584999999998,0.4419499999999914,-1.0,-0.17960924068105263,1,stop
IWM,2026-06-16 10:30:00,2026-06-16 10:35:00,2026-06-16 15:55:00,-1,294.12,292.13,296.8,288.76,2.680000000000007,0.7425373134328374,0.6765945872433051,64,flatten
SPY,2026-06-16 10:30:00,2026-06-16 10:35:00,2026-06-16 15:55:00,-1,753.105,750.39,755.44,748.435,2.3350000000000364,1.1627408993575972,0.3605074989543333,64,flatten
META,2026-06-16 10:30:00,2026-06-16 10:45:00,2026-06-16 15:55:00,-1,594.39,600.18,605.5,572.17,11.110000000000014,-0.5211521152115173,-0.974107908948664,62,flatten
AMD,2026-06-16 10:50:00,2026-06-16 11:10:00,2026-06-16 15:55:00,-1,528.155,507.3,543.09,498.28499999999985,14.93500000000006,1.3963843321057836,3.9486514375514687,57,flatten
NVDA,2026-06-16 11:10:00,2026-06-16 11:15:00,2026-06-16 11:25:00,1,209.525,208.7399,208.7399,211.0952,0.7850999999999999,-1.0,-0.37470468917790234,2,stop
MSFT,2026-06-16 10:50:00,2026-06-16 11:30:00,2026-06-16 12:20:00,1,393.225,391.92,391.92,395.83500000000004,1.3050000000000068,-1.0,-0.33187106618348444,10,stop
NVDA,2026-06-17 10:35:00,2026-06-17 10:45:00,2026-06-17 10:55:00,-1,207.615,206.40500000000003,208.22,206.40500000000003,0.6049999999999898,2.0,0.582809527249948,2,target
IWM,2026-06-17 10:35:00,2026-06-17 10:50:00,2026-06-17 11:30:00,-1,293.96500000000003,294.74,294.74,292.4150000000001,0.7749999999999773,-1.0,-0.2636368275134717,8,stop
AMD,2026-06-17 13:20:00,2026-06-17 13:40:00,2026-06-17 14:00:00,1,523.4050500000001,520.23,520.23,529.7551500000002,3.1750500000000557,-1.0,-0.6066143228843618,4,stop
AMD,2026-06-18 10:30:00,2026-06-18 10:45:00,2026-06-18 10:45:00,-1,532.0,532.4,532.4,531.2,0.39999999999997726,-1.0,-0.07518796992480775,0,stop
AAPL,2026-06-18 10:45:00,2026-06-18 10:50:00,2026-06-18 11:00:00,1,299.5325,298.22,298.22,302.1575,1.3125,-1.0,-0.4381828349177468,2,stop
SPY,2026-06-18 10:40:00,2026-06-18 11:15:00,2026-06-18 15:55:00,1,745.845,746.56,744.25,749.0350000000001,1.5950000000000273,0.4482758620689065,0.09586442223249042,56,flatten
IWM,2026-06-18 10:50:00,2026-06-18 11:15:00,2026-06-18 15:55:00,1,293.64,295.52,291.42,298.0799999999999,2.2199999999999704,0.8468468468468561,0.6402397493529477,56,flatten
META,2026-06-18 11:15:00,2026-06-18 11:25:00,2026-06-18 11:30:00,-1,571.9124999999999,573.42,573.42,568.8974999999998,1.50750000000005,-1.0,-0.26358927283457706,1,stop
MSFT,2026-06-18 10:55:00,2026-06-18 11:50:00,2026-06-18 12:20:00,-1,377.29499999999996,378.45,378.45,374.9849999999999,1.1550000000000296,-1.0,-0.30612650578460615,6,stop
NVDA,2026-06-18 11:40:00,2026-06-18 11:50:00,2026-06-18 12:20:00,-1,208.61,209.66,209.66,206.51000000000005,1.049999999999983,-1.0,-0.5033315756675053,6,stop
META,2026-06-22 10:30:00,2026-06-22 10:35:00,2026-06-22 15:55:00,-1,567.6749500000001,563.85,575.81,551.4048500000004,8.135049999999865,0.4701814985771595,0.6737922820092832,64,flatten
GOOGL,2026-06-22 10:30:00,2026-06-22 10:35:00,2026-06-22 10:35:00,-1,349.2,348.8,349.4,348.8,0.19999999999998863,2.0,0.1145475372279431,0,target
IWM,2026-06-22 12:05:00,2026-06-22 12:10:00,2026-06-22 12:55:00,-1,297.57500000000005,298.26,298.26,296.20500000000015,0.6849999999999454,-1.0,-0.2301940687221525,9,stop
AMD,2026-06-22 11:50:00,2026-06-22 12:20:00,2026-06-22 15:50:00,-1,542.47495,548.9499,548.9499,529.5250500000002,6.474949999999922,-1.0,-1.1935942848605121,42,stop
GOOGL,2026-06-23 10:40:00,2026-06-23 10:45:00,2026-06-23 15:55:00,-1,347.69025,346.12,349.29,344.49074999999993,1.5997500000000286,0.9815596186903949,0.4516232479915635,62,flatten
IWM,2026-06-23 10:45:00,2026-06-23 10:50:00,2026-06-23 12:05:00,-1,296.31,297.43,297.43,294.07,1.1200000000000045,-1.0,-0.37798251830852975,15,stop
AMZN,2026-06-23 11:05:00,2026-06-23 11:10:00,2026-06-23 14:05:00,-1,234.64499999999998,235.43,235.43,233.07499999999993,0.785000000000025,-1.0,-0.33454793411324557,35,stop
QQQ,2026-06-23 11:10:00,2026-06-23 11:50:00,2026-06-23 15:55:00,-1,717.94,713.69,723.61,706.6000000000001,5.669999999999959,0.7495590828924217,0.5919714739393264,49,flatten
AMD,2026-06-23 11:10:00,2026-06-23 11:50:00,2026-06-23 12:05:00,-1,521.656,526.6,526.6,511.7679999999998,4.944000000000074,-1.0,-0.947751008327341,3,stop
NVDA,2026-06-23 11:05:00,2026-06-23 11:50:00,2026-06-23 15:55:00,-1,201.805,200.012,203.45,198.51500000000004,1.6449999999999818,1.089969604863238,0.8884814548698031,49,flatten
SPY,2026-06-23 11:10:00,2026-06-23 12:00:00,2026-06-23 15:55:00,-1,736.34,733.67,739.63,729.7600000000001,3.2899999999999636,0.811550151975715,0.36260423174078177,47,flatten
SPY,2026-06-24 10:30:00,2026-06-24 10:35:00,2026-06-24 13:15:00,1,736.455,734.3,734.3,740.7650000000002,2.1550000000000864,-1.0,-0.2926180146784374,32,stop
IWM,2026-06-24 10:35:00,2026-06-24 10:40:00,2026-06-24 15:00:00,1,297.445,295.6475,295.6475,301.04,1.7975000000000136,-1.0,-0.6043134024777735,52,stop
AMD,2026-06-24 10:30:00,2026-06-24 10:50:00,2026-06-24 10:50:00,1,518.934,521.942,517.43,521.942,1.504000000000019,2.0,0.579649820593763,0,target
MSFT,2026-06-24 10:50:00,2026-06-24 11:10:00,2026-06-24 12:35:00,1,373.94005000000004,372.63,372.63,376.56015000000014,1.3100500000000466,-1.0,-0.3503369056082777,17,stop
GOOGL,2026-06-24 10:45:00,2026-06-24 11:10:00,2026-06-24 12:35:00,1,351.22,349.0,349.0,355.6600000000001,2.2200000000000273,-1.0,-0.6320824554410419,17,stop
NVDA,2026-06-24 10:45:00,2026-06-24 11:20:00,2026-06-24 13:15:00,1,200.53995,198.6,198.6,204.41985000000003,1.9399500000000103,-1.0,-0.9673633607667751,23,stop
META,2026-06-24 10:45:00,2026-06-24 11:45:00,2026-06-24 12:35:00,1,562.7975,560.5,560.5,567.3925,2.2975000000000136,-1.0,-0.4082285369071493,10,stop
META,2026-06-25 10:30:00,2026-06-25 10:55:00,2026-06-25 10:55:00,1,552.7665999999999,552.49,552.49,553.3197999999998,0.2765999999999167,-1.0,-0.0500392028027592,0,stop
GOOGL,2026-06-25 10:35:00,2026-06-25 11:05:00,2026-06-25 11:05:00,1,340.56,340.97999999999996,340.35,340.97999999999996,0.20999999999997954,2.0,0.12332628611697177,0,target
NVDA,2026-06-25 10:55:00,2026-06-25 11:15:00,2026-06-25 15:55:00,1,195.19505,195.75,192.13,201.32515000000004,3.0650500000000136,0.18105740526255312,0.28430536532560174,56,flatten
QQQ,2026-06-25 11:15:00,2026-06-25 11:20:00,2026-06-25 12:05:00,-1,713.0002999999999,716.77,716.77,705.4608999999998,3.769700000000057,-1.0,-0.5287094549609667,9,stop
SPY,2026-06-25 11:15:00,2026-06-25 11:20:00,2026-06-25 15:55:00,-1,734.1875,733.26,737.82,726.9224999999999,3.63250000000005,0.2553337921541628,0.12633012684089678,55,flatten
AAPL,2026-06-25 11:00:00,2026-06-25 11:30:00,2026-06-25 12:25:00,-1,278.255,274.56499999999994,280.1,274.56499999999994,1.8450000000000273,2.0,1.3261217228801117,11,target
MSFT,2026-06-25 11:00:00,2026-06-25 11:30:00,2026-06-25 11:30:00,-1,356.2194,356.43,356.43,355.7982,0.21059999999999945,-1.0,-0.059120867645052304,0,stop
AMZN,2026-06-25 11:20:00,2026-06-25 12:00:00,2026-06-25 12:00:00,1,229.11374999999998,228.9775,228.9775,229.38624999999996,0.13624999999998977,-1.0,-0.05946827722037189,0,stop
AMD,2026-06-25 12:05:00,2026-06-25 12:40:00,2026-06-25 15:55:00,1,521.956,532.69,514.1,537.668,7.8559999999999945,1.366344195519354,2.0564951835020646,39,flatten
